3.344075392818865455e-02,1.112208880114995829e-01,6.140614734546877979e-02,-3.194852341752596470e-02,2.271204245867864124e-01,-5.375056387946921393e-02,9.405919442679332165e-02,-4.352267169992208619e-03,-8.812755540284940292e-02,2.898649566080865325e-01,-5.308423528550164361e-02,3.818886783521895090e-02,4.748390232084335749e-01,8.825863796637359315e-02,-5.823958685551694492e-02,6.929860147869545961e-02,1.058760840800425373e-01,6.916576654426586507e-03,-3.651449430257146505e-03,-1.603473242421736000e-01,3.227011791418601949e-01,4.666943873540773113e-01,5.313190706521062762e-02,2.902084162729192118e-01,1.932115064548965699e-01,-1.480903286621406689e-01,-8.368848084128796549e-02,-1.902691354881115848e-01,2.654935769282436020e-01,-9.090023750865965091e-02,1.078683386363563368e-01,1.422901006169727811e-01,3.944670924624530534e-02,1.664229982452394840e-01,2.771714180177715647e-01,2.935809271328703174e-01,2.486120595610537831e-01,4.823396788097623622e-01,5.572312387509434362e-02,2.463773562952992491e-01,4.284082460975183748e-01,1.333720500402194864e-01,4.911052078850969282e-01,2.856711172317994429e-01,6.673971693906002867e-02,-1.042487640742175703e-01,-9.410780014427662940e-04,4.804755987304598075e-01,7.742713628590087993e-02,1.839584392064579771e-02,3.395000708961106728e-01,5.377982880964838480e-02,-9.447361448041582954e-02,4.592903216485061391e-02,9.885630896149456143e-03,-1.132578354701582052e-01,4.603157643058764653e-02,-1.922178778648117245e-02,-6.320601938350396687e-02,1.664355844170802290e-01,1.628268179246266656e-01,1.637880118628359527e-01,1.701907039412035028e-01,4.320950363509266090e-01,1.993691787967772147e-02,1.389345363210419126e-01,1.360121543154425572e-01,9.357984366311995539e-06,3.688590797925894171e-01,3.192209695110719281e-01,-8.786483199419585499e-02,1.082350943350304379e-01,3.086630086407283202e-01,2.690867117639408335e-01,7.950272425526845599e-02,3.193267773884898852e-02,-6.530629005277439544e-03,9.575941890915859456e-02,4.232185314561721090e-01,3.731519624522801615e-01,6.389937748741315870e-02,3.904345410139447442e-02,8.957249105672603073e-02,3.543581263103474099e-01,2.113930751550937570e-01,-8.710952590598754208e-02,-6.092798847994281702e-02,5.500878916398262153e-02,1.697699443074573988e-02,4.738456420615222431e-01,4.816354845570464671e-01,-2.089092510148314943e-02,1.880495283941395826e-02,1.056239007187396994e-02,4.903007732432317911e-01,-1.542109561806859208e-01,9.012928882932209895e-02,2.709692470695710398e-01,4.768456113558779963e-01,-6.621948131032168172e-02,-1.215280823492354001e-01,-2.086974718507942084e-01,1.388096487575525284e-01,-1.256634025020762768e-02,4.411748415752806546e-02
-3.264829644184035762e-01,-3.461838095526365566e-01,-2.294882397911421901e-01,-2.192275712729214454e-01,-1.554035809591314821e-01,1.306533229175004529e-01,4.912926221561966789e-02,-4.078637890674704364e-02,1.034512677473384823e-01,-3.325441830971355428e-02,1.587205297861608300e-01,-1.202997970824193179e-02,2.302446535798595983e-01,1.508182676381400189e-01,-6.094206202841192209e-03,3.413714887760389560e-01,3.351669167601982191e-01,1.916501403814691029e-01,-3.928391976661248230e-02,1.104765353326729316e-01,-3.204581474441077493e-02,1.161445203995257747e-01,1.436645347245811555e-01,9.271722015205714762e-02,3.429485293921817335e-01,1.230513704428172206e-01,1.537910671186379016e-02,1.073321656565370819e-01,1.245881054232909207e-01,1.103185935152944525e-01,1.823005634366003380e-01,1.072675123934640623e-01,1.054228938023370338e-01,2.508339022660418735e-03,-4.078143006308020818e-02,7.577519607693382342e-02,-5.089279221807287146e-02,2.392040373502215822e-01,1.339119147305442015e-01,3.444039981991519617e-01,2.211610087252822987e-01,1.478309982969243652e-01,2.166530288003993832e-01,1.644156811325110656e-01,1.713535129298951742e-01,1.079085950280628120e-01,1.905676330261030504e-01,2.329660502713938042e-01,-1.239958626197889408e-02,1.396991793713857066e-01,9.695320724420164460e-02,-1.829518017227432097e-02,-2.900147183029598476e-03,3.329752606435940065e-02,-9.969763538531290284e-03,-1.301806396133960153e-02,9.816691588640480415e-02,3.104835357630924414e-02,9.555078372045928969e-02,1.304452558948375196e-01,7.951866188300378557e-02,7.160732354122877064e-02,6.753532467918160753e-02,2.292241436834937252e-01,9.944084888723696281e-02,1.045894552101244018e-01,-6.405648106405935349e-02,9.260862533304449473e-02,-2.532976024701659098e-02,8.547350793929538171e-02,7.014591509184175955e-02,1.407441996737130718e-01,1.309916977787713432e-01,1.276913305302861956e-01,5.147228764554259706e-02,1.301758690413867825e-01,1.179439479083492642e-01,-1.219590313468552414e-02,2.174590790249580075e-01,-2.503177266683491442e-02,-1.443691435084806102e-02,4.465038017293698758e-02,1.634906414995805635e-01,9.500119916612291548e-02,1.280345449621272946e-01,-9.419617709961939853e-03,-9.041797461395722699e-03,1.173770484916020207e-01,4.747702492919458894e-02,2.228857057455399804e-01,2.350228828277814985e-01,-4.701106523570308671e-02,-2.773450558744072411e-02,-5.624711096488470979e-02,2.391717924383038318e-01,1.066563809745397912e-01,1.177528003025502951e-01,5.481271791291246476e-02,2.271446782166160194e-01,1.262503785879138529e-01,1.085099038872658350e-01,1.212053366868564575e-01,1.840423952487496295e-01,8.121961013587922912e-03,-1.923442491336016177e-02
1.334681106877702306e-01,2.603540786346598135e-01,1.020215439699252435e-01,1.577966242588101364e-01,5.658360005485995048e-01,-4.265148758970722931e-02,6.565764681767367883e-02,-3.798508348536372859e-03,4.935500767072160955e-02,-6.511974701626496720e-02,-4.303659169784654348e-02,-4.298706963901003514e-02,2.997291812327957383e-01,-6.627141874094163825e-03,-1.071439378919178259e-01,1.177509235261767206e-02,1.542830070700220227e-03,-1.112734670884581584e-01,-9.068282588010762035e-03,-1.287120444996854053e-02,-2.931682544319313966e-02,7.105208979741203801e-02,-1.244153824409109238e-01,6.437679617672636967e-02,3.743911946732202817e-02,5.857285408772419655e-02,4.356888739355361390e-02,-1.681243910410294001e-02,8.326552375841193843e-02,5.747827316757871119e-02,-3.344426454669505860e-02,1.232414878625794075e-01,8.506481256832422455e-02,-3.101387784693987459e-01,-6.732532334680185748e-02,1.327641119033148853e-01,-1.714510232128584055e-01,2.789812271445092917e-01,4.237361749130498512e-02,6.368189999945685076e-02,3.820222788875912712e-01,6.839856314329799403e-02,3.412899540973589052e-01,2.985460244671763186e-01,-3.232055177006962904e-02,3.650386919912713274e-02,1.334119734031919378e-02,3.225933360018868878e-01,-3.333016283407976010e-02,-1.131550362747322513e-01,6.563074083806179349e-02,4.344643837354895954e-03,-9.128516500167542513e-02,6.265662895447185986e-03,-5.289201915152588057e-02,-8.069937610183931798e-02,1.099767752741524357e-01,2.484339169046545226e-01,9.224603576205694933e-02,2.385838973205123281e-02,2.885459416384918499e-02,6.700647480068208650e-02,6.467032371737772845e-02,3.664926715779830424e-01,9.768859566003441908e-02,1.289151641344669363e-01,-8.252681604991346509e-02,9.008461138001645774e-02,-2.564288986822679459e-02,-1.835820563130708960e-01,-9.779363684011771474e-02,1.659159670877871362e-01,-9.272720338888172653e-02,6.608973645588318846e-02,2.366292113924514315e-02,-3.050568529614373914e-02,8.328653246534377386e-02,-5.128220438747933818e-02,3.365279974150974240e-01,-3.824402582060042188e-02,-3.169074153795207321e-02,2.495649735920682233e-01,7.654787148529267060e-02,6.610537322117399084e-02,4.705815637181855887e-02,-7.510665058246958348e-02,-4.888855971277857732e-02,2.573800562402819153e-02,1.793837462935487237e-01,3.327020496798442917e-01,3.244181985610785635e-01,-8.917138316981597021e-03,-1.598069269812761248e-02,-8.847685003322110220e-02,2.682315798666942142e-01,3.720365403926695347e-02,1.224720444071992070e-01,-1.484025865545859080e-01,2.007920227431681803e-01,1.172789558530322185e-01,9.401035776607623295e-02,-1.711368133065481814e-02,-1.367908077035249158e-02,1.116680105968364256e-01,-2.672013088381452670e-02
-6.119356714263424202e-01,-3.566153359382800425e-01,-3.658365238063542857e-01,-2.369817012867216910e-01,-2.527565382407637173e-01,1.942803330993250061e-02,5.195219237551389896e-02,-2.000151729795590985e-02,8.348757180393968913e-02,-6.297627941767271198e-02,4.268628921434457213e-02,8.899667174271937153e-03,1.548905435652790930e-01,6.232062762023887759e-02,2.555278670527429824e-02,2.761546500434496898e-01,2.567394290356645459e-01,1.089538613721351412e-01,-2.189697802131315794e-03,9.287301390255578437e-02,-6.510854310268816836e-02,9.982497271171472675e-02,5.116394198543528643e-02,8.050484458062606707e-02,2.547730587282402426e-01,1.090857305619869350e-01,5.626922568377177442e-02,8.709920730077376494e-02,1.129747301943244131e-01,8.873888616209742175e-02,1.320038504416895520e-01,9.772444708613436948e-02,7.136957010048351757e-02,-4.794632883950937507e-02,-5.371727826257398364e-02,9.027378131454219523e-02,-5.643332974147851483e-02,1.511039698479002269e-01,6.167353389389354512e-02,2.828789120349328168e-01,1.507828069263396076e-01,1.232290370288994519e-01,1.564751069559461860e-01,1.419251774385010545e-01,1.402660644933864664e-01,8.767626786181915988e-02,1.338422565507496331e-01,1.665938403031124726e-01,4.621649471804229609e-02,2.286943672453858531e-02,8.614916860616872452e-02,-2.485053063496618989e-02,2.866468682122404535e-02,4.383622854626485765e-02,1.691686953028532364e-02,1.220554511921885937e-01,7.387724431213810172e-02,1.399713833910115612e-02,7.991533477738686775e-02,1.267838027852587202e-01,6.611779232985716404e-02,6.569305051904060500e-02,6.305663426346634626e-02,1.742474025433154161e-01,7.470389137898668375e-02,9.591236409521369799e-02,-7.527811124852325231e-02,6.168249019332908145e-02,-6.022033420555383820e-02,1.085540696288006118e-01,1.199792579429723033e-01,1.193578758644578963e-01,1.339364392203839516e-01,1.159324466182870272e-01,5.122612647987445644e-02,7.801852967462907795e-02,8.562505388557065111e-02,5.850352251856242962e-03,1.495668030055456454e-01,-5.210129660720593664e-02,1.970636698040495460e-02,5.080556146357898678e-02,7.210471619625533068e-02,8.364775613354742678e-02,1.206168481103373907e-01,3.052386507745335348e-02,3.694366425755900990e-02,7.722417909760889709e-02,5.480896283170176575e-02,1.696711986626399660e-01,1.670604942868031406e-01,-2.784246400450010595e-02,1.513752397591363284e-02,-8.794541186162742330e-02,1.554942766607695370e-01,8.585402920380860725e-02,9.694651326519893031e-02,6.810222213520784884e-02,8.615872815458168466e-02,1.100848181160589828e-01,-3.226871451029712790e-02,9.774783337078087053e-02,1.372791339203152383e-01,1.573475120016337020e-02,7.252820099676437343e-03
-6.578041611846635606e-01,-6.620073385441760383e-01,-3.398089887121140129e-01,-3.624640921327327847e-01,-4.594802316811745779e-01,2.078060885416222747e-01,6.996447361164397083e-02,6.284283338292877752e-04,1.437214541181442984e-01,-4.824611282705167786e-02,1.344794031647400245e-01,1.415129011445756362e-02,2.320014688833071381e-01,1.258334507427753268e-01,2.381995549317877242e-02,3.856837121367622245e-01,3.633891414616522431e-01,2.633871653546314140e-01,1.436806512395556734e-02,1.737382870907533128e-01,-5.946205913155386269e-02,1.225091128792973744e-01,1.854753191077352092e-01,8.822419716963125769e-02,3.410190708223101996e-01,1.758483183461032051e-01,6.385604235887824831e-02,1.776996308035655725e-01,1.496073686194867303e-01,1.534174410326508697e-01,1.858064517441915531e-01,1.339914676980257791e-01,1.334761078423815084e-01,-2.546396329745374918e-03,-7.417994493184457139e-02,7.906137644978247780e-02,-5.702901499645403327e-02,2.005554485608576354e-01,1.157532942182088048e-01,3.409258982108007707e-01,1.896195480277534651e-01,1.593306906482209462e-01,1.906167617548601423e-01,1.452320748720797305e-01,1.925233202018366008e-01,1.495826031143155377e-01,1.998914649433363999e-01,1.991203746106941785e-01,6.088123812831230247e-03,1.820205568618372682e-01,9.007389108479825490e-02,-2.227316967872318421e-02,2.299772455586039654e-02,5.990834218928111493e-02,1.130142741424718274e-02,6.560908616893058876e-02,1.320803734080712999e-01,6.478070643083516655e-02,1.329507372999052528e-01,1.604979726995172662e-01,7.579006995987422335e-02,7.653064191164893337e-02,7.377872739372839939e-02,1.848321488127974976e-01,1.337290802656636857e-01,1.344773964812371880e-01,-5.275415490737397212e-02,1.094151302301265699e-01,-6.711645108856062469e-02,3.029508404319278606e-02,1.113707451490970751e-01,1.503760906209115067e-01,1.495749060366714234e-01,1.518858669393110539e-01,6.712897933630214420e-02,1.579109863116026913e-01,1.510093587400448134e-01,-1.380328166284503985e-02,1.929372979377332042e-01,-8.057584108368699705e-02,-4.541864421245636087e-03,7.407423494774169337e-02,1.223768468629461842e-01,8.454610624101259464e-02,1.566477078111242760e-01,1.965378917506999459e-02,1.858089535867950975e-02,1.390204207811660819e-01,8.122844773886304937e-02,1.925851046606848749e-01,2.004422173580667765e-01,3.655544177681909271e-03,2.490386883518470526e-02,-2.232756181810048590e-02,2.133349992614413659e-01,1.604363393917629388e-01,1.419612638818162353e-01,3.803046363881199682e-02,1.839396264866874353e-01,1.650337050968288533e-01,2.257882903736238012e-01,1.935623689496692168e-01,1.839115795900786721e-01,5.260771132937878958e-02,1.092612716769121584e-02
-1.272832285570456579e+00,-7.013557463465325270e-01,-3.823369474589581873e-01,-2.500133782903350421e-01,-3.928172072383113167e-01,8.247505860436438185e-02,1.646541070778118898e-01,1.226242940802763914e-01,2.937726148769818912e-02,8.124401874698242501e-03,1.313996408273850058e-01,1.512719578536346476e-01,2.417838501790881001e-01,1.423766377270449801e-01,1.268117721458339175e-01,1.498776820949990762e-01,2.204351136857697624e-01,2.242319467734788796e-01,1.205059020615801280e-01,4.840902149667208193e-02,5.306271168563680973e-02,6.176973553252217142e-02,1.375005935724607220e-01,2.131859010202645510e-01,2.673049272896343975e-01,4.709846973189856650e-02,-8.203355333616800527e-02,4.428873861652687233e-02,4.748024263412834595e-02,4.860920558586149381e-02,1.270609852159678699e-01,4.585549937725979380e-02,4.846990873579244685e-02,-3.038678208192112373e-02,-3.800418069339644295e-02,1.739577911417690692e-01,1.326854699617349871e-02,2.461193968816966504e-01,1.890170050351378250e-01,2.643961444059066412e-01,1.769427798598834367e-01,6.272196277660052610e-02,2.184084930369376287e-01,3.851592979663630983e-02,1.480115426748941088e-01,3.590245784511025134e-02,1.094771552730323810e-01,2.551611641925684015e-01,1.270178050961550398e-01,1.245341699543928704e-01,2.357485881933161775e-01,1.219120124766514268e-01,1.099252989882315984e-01,1.652803284559015706e-01,1.459568652352156160e-01,1.458730251183670557e-01,4.267104502096582402e-02,1.901134595140088479e-01,4.797362784861396168e-02,2.224019298073814585e-02,1.821172470556373935e-01,1.771518548404891480e-01,1.741320656684522128e-01,2.124394190417999706e-01,4.888023123489278893e-02,4.361717419901137149e-02,-4.869881086489090405e-02,1.626828756778521401e-01,7.698245335067396833e-02,1.615012885779233964e-01,1.100866625228821699e-01,6.737763210916358769e-02,5.793814503651609910e-02,4.364925970496659480e-02,1.711013925080966391e-01,1.193768414164706609e-01,5.943870376039487452e-02,1.507308019726096293e-01,1.519217640122843827e-01,4.119673675201963869e-02,1.381693115213298850e-01,2.044456166649964990e-01,7.805933123406741392e-02,2.222559230856675783e-01,2.975158681849867162e-02,1.045568970070102077e-01,9.949032895254218689e-02,1.237193826611433789e-01,1.784189372716301070e-01,2.576671858139835680e-01,2.557429455646156313e-01,1.273156607577946020e-01,1.343769377539850707e-01,8.018948308023295113e-02,2.127830636331493608e-01,4.927258811512396502e-02,5.231454881452093225e-02,1.784860432580524237e-01,2.898940273502765286e-01,5.376288848915788260e-02,4.634102343629399601e-02,9.313024440843699348e-02,1.299370162935664097e-01,1.471367248330608390e-01,1.452431822921718685e-01
-1.299748362586125583e-02,-6.177192364360721902e-04,1.233932588260056203e-02,1.396570875240843966e-02,1.656126723469447393e-01,1.991396751552401354e-02,5.269077814812785782e-02,-9.405337988682621608e-02,4.452409307955861734e-02,-2.539800474249374537e-02,5.587842244517741974e-02,-4.309773779538588617e-02,2.979172289645855565e-01,8.622200620052802855e-02,-4.742316350548604620e-02,2.173403843492029419e-01,2.185787935190598719e-01,-3.515019215086027937e-02,-5.160460575315874848e-02,2.151770177888424548e-02,-1.041976471451865408e-02,1.026916633277360630e-01,3.638885909151710202e-02,1.068528502634289029e-01,2.083866126669007557e-01,5.423865866616089937e-02,9.931826307007264598e-02,1.794371845014225073e-02,9.859431048826225452e-02,4.339321083235395116e-02,6.844149283087223867e-02,8.716424427222424498e-02,5.438651027094056067e-02,-2.657597333386459842e-02,1.377356921532221605e-02,1.192083509188650303e-01,-3.879166823498059885e-02,3.185548456747367418e-01,8.369042656127483049e-02,2.380392499591390820e-01,2.701579217493971230e-01,8.707020124167928754e-02,3.256505598032393700e-01,1.665630933431615501e-01,5.106688883426584169e-02,4.087454166258557703e-02,7.818375329885393632e-02,3.237158281142979988e-01,-7.468445045005323024e-02,1.690099047518984002e-02,1.159298181317094667e-01,-8.801416099810352445e-02,-5.215984861726761374e-02,2.263925027676326127e-02,-4.492103175761746198e-02,-1.360373600811198014e-01,6.080370948940835157e-02,-6.288011818209393589e-02,4.969418001292717768e-02,8.749928368040693627e-02,6.450074251445055140e-02,7.577298485279468365e-02,7.125061492887546644e-02,2.724412615592020082e-01,5.540922343234077480e-02,8.403281918129255901e-02,-2.040584899132173724e-02,7.772277291372994834e-02,6.808315515096706287e-03,4.750944894647735235e-03,1.619304605124008770e-02,7.078674279571042782e-02,7.139389130159386199e-02,9.890204278222140821e-02,3.952741206939380803e-02,4.624210403082409243e-02,1.504471183848500766e-02,-7.010044529779693723e-02,2.677712579833970707e-01,2.725908686745864840e-02,-5.090067106722932777e-02,-6.906578213662328304e-03,6.542708182620705915e-02,1.118368453841780685e-01,9.469975595659201051e-02,-5.131294678620514083e-02,-5.488864785665345525e-02,6.817871985824262848e-02,2.127929247927447948e-02,3.192206097779264340e-01,3.224468413854212900e-01,-1.098406952335564263e-01,-2.594843186501519586e-02,-9.398542561415011709e-02,3.178297816432213985e-01,3.637242682563299884e-02,6.860428034070775727e-02,-7.082375655561168847e-03,2.707949349168041198e-01,5.440594735837819829e-02,5.291263467557194566e-02,3.303262954646724037e-02,9.140750353623024183e-02,1.131195324986339909e-03,-4.054789958438521913e-02
-5.238734033697307613e-01,-6.409820771436892661e-01,-4.078436783180975356e-01,-3.882603567870696049e-01,-3.986960453316004682e-01,3.140070957408371832e-01,9.475168169595423601e-03,-1.141889880107092026e-01,1.949474533190266590e-01,2.473268999589889883e-01,8.539496787143835421e-02,-3.378321219570818573e-02,1.460213954236087852e-02,6.992674584215809175e-02,4.890571226810007388e-02,1.825469785338744433e-01,1.692777799047738563e-01,2.158413060841106734e-01,-9.071235054052161073e-02,2.550584725736376734e-01,2.252745119677013463e-01,2.341756636922552592e-01,2.623948421579033186e-01,1.353938647510624649e-02,1.687245248919819751e-01,2.566547111007126958e-01,3.716228758918540404e-02,2.596924876817590655e-01,2.559585462805161749e-01,2.057511186449541563e-01,3.150268156718525336e-01,2.196148032597860233e-01,1.918219244874343477e-01,3.080178116621335449e-01,2.751518061654011915e-01,1.603706920537479458e-02,3.229452518775808301e-01,1.536936588793314136e-02,5.004195305662648835e-02,1.221866205327275523e-01,3.187090473525951845e-02,2.717475404195329736e-01,3.186505699974770400e-02,2.112033588905176118e-01,3.340582746835427663e-01,2.014915676029616631e-01,3.186160567444391023e-01,9.782192255161763564e-03,-4.530736666726416229e-02,2.870693798242908157e-01,-8.580372895087591892e-03,-7.216166611831097144e-02,7.569047575147368201e-02,2.872587725175253411e-03,1.150161501189042590e-02,-2.738482450684990785e-02,1.911724086613946494e-01,1.452348728318218762e-02,1.764563635765330762e-01,2.825597327155213168e-01,3.341562640819843721e-02,3.010127633960859792e-02,3.045701624573869670e-02,3.024847988481229460e-02,1.905732138995587799e-01,2.192324350753392659e-01,2.486893636458618329e-01,2.389948012218724716e-02,2.174935905542364212e-01,1.169935289396408229e-01,9.672823200774655072e-02,2.224349654603990922e-01,3.223307945298922728e-01,2.644927810976262506e-01,1.429989946741071910e-02,2.363718459442189224e-01,2.599074894980173966e-01,-4.229934788085511904e-02,3.784308033413816968e-02,2.441064338787557741e-01,-2.172906092735216524e-02,1.772498000715027125e-02,2.449539371402527643e-01,1.976117323418566038e-02,2.736658690318590215e-01,6.285425585895763889e-02,6.797266512695501750e-02,1.368201114985216627e-01,5.885301336175814517e-03,7.562282581324373219e-03,8.863735072472074539e-03,-1.246465054303286524e-01,-5.308505719199393957e-02,-6.029475290004819577e-02,2.498315519765688386e-02,2.121186608512314609e-01,2.215489826369663184e-01,1.573642339171001103e-02,8.611488105427272943e-02,2.379416556910289859e-01,3.343497422005446418e-01,2.716843638438224962e-01,3.329135927597510758e-01,-6.106534416997520115e-02,-4.362889270098824213e-02
-1.218761714848660471e+00,-4.986746343899743916e-01,-3.653064678111062613e-01,-2.802950871020828960e-01,-4.583155827387613290e-01,1.520012965267073801e-01,1.378792191956339230e-01,6.980477234013181265e-02,9.003146214070475994e-02,-1.995634242628942234e-02,1.407058452705344243e-01,1.091139619870306748e-01,1.539938575877902449e-01,1.284220363511196228e-01,1.009741906585692045e-01,2.679065394554175916e-01,3.052704723446790225e-01,3.725337984574155215e-01,8.589679915619717609e-02,1.293532171190518720e-01,-8.598477396174789358e-03,3.841384937900483437e-02,1.976340180945655167e-01,1.448174069483484094e-01,2.954245500171791550e-01,1.085532431075399706e-01,-1.366188056989510735e-01,1.359994973843810517e-01,5.845554215169654344e-02,1.027815469131355269e-01,1.624619049717916097e-01,6.405529730706363556e-02,7.848169225600373777e-02,-3.871604237840937327e-03,-1.005473260172743133e-01,1.043462220396540324e-01,-1.647174621652256615e-02,1.465439108786786293e-01,1.594399534408264818e-01,3.015945976616543067e-01,1.024943655065582854e-01,7.826819088287749471e-02,1.335636347466471474e-01,5.634178785361866615e-02,1.771730377284655988e-01,1.012928247067786391e-01,1.816842862133667413e-01,1.673724178909989369e-01,7.611228598465048789e-02,1.762539410372385984e-01,1.519718652263404024e-01,4.150006563661638725e-02,8.326342013012240362e-02,1.417400230806860062e-01,1.065329407887976726e-01,1.579247055128541466e-01,7.050197764696276848e-02,9.941448118296056236e-02,8.979307276541036165e-02,5.907382447415189530e-02,1.352546724899382768e-01,1.351463516609153759e-01,1.316877473846999325e-01,1.383824460129615685e-01,7.819826225078849169e-02,6.031979483570092809e-02,-6.111093617844640113e-02,1.600727339519995573e-01,-1.065780301732369324e-02,8.010896735110215050e-02,1.248271252489755873e-01,7.777953182201065296e-02,5.971903002555242757e-02,5.759135267186936413e-02,1.433230398657331650e-01,1.748491772735505101e-01,9.446174271882459839e-02,8.369986373234854227e-02,8.018820546057058019e-02,-6.548144910955797093e-02,9.213337654653468156e-02,1.215963590161814739e-01,6.246664462991506628e-02,1.418362260705235411e-01,5.736057845592844318e-02,8.120726211217708934e-02,7.106280426877792378e-02,1.419793684812057644e-01,1.234863087508635410e-01,1.736566658027205168e-01,1.690228814548223324e-01,7.260600534149061480e-02,1.092156643034270791e-01,1.826769286634536207e-02,1.296157049558654684e-01,1.171480434276886973e-01,7.407985427541671775e-02,1.248282220955709704e-01,9.799603851445941316e-02,9.817765260899341540e-02,1.334007735233383729e-01,1.656087987136301287e-01,1.548952725550130638e-01,1.101986792659613856e-01,1.067447811865706586e-01
-1.327010174715060886e-01,3.710338917456836028e-02,-8.958934547668412351e-03,1.035705702071046744e-02,1.995141079912263193e-01,1.218486096295884336e-01,1.832918611945924536e-02,-1.005466152349703546e-01,6.819373186793532826e-02,-4.343250177415883088e-03,1.732232364195355687e-02,-1.095760847102874164e-01,2.462965545103341369e-01,6.227715209210577668e-02,-1.839338418246460327e-01,1.257818955695363672e-01,1.603757665601024396e-01,8.120811151013321294e-02,-9.543875991021022465e-02,3.420909721490204836e-02,1.753366767490683459e-02,1.485821229565275625e-01,2.887801688975935588e-01,1.261524973039497566e-01,1.662714401199652803e-01,6.067138762705571314e-02,5.976400424729248068e-02,9.992898290662622501e-03,1.200927082230554693e-01,8.003662468798408702e-02,1.671187851332521790e-01,9.891924996195143593e-02,1.038493303080011559e-01,-4.834697261233827925e-02,5.667174557805046420e-02,1.365427068217393847e-01,5.261889090090170890e-02,2.936622667547571508e-01,6.006391397717601721e-02,2.366208050893555959e-01,2.438087071606143408e-01,1.260375553640286361e-01,2.923829030025857922e-01,2.062539304164976994e-01,1.211795934988547790e-01,6.058978902244013809e-02,1.279540134419202557e-01,2.875165431075799582e-01,-2.737966214694421696e-01,2.316637089529225702e-01,1.438505432677894824e-01,-1.540199168501448224e-01,-2.265142515749789809e-01,-2.402586095626152787e-02,-1.686998162973031845e-01,-3.488246503081109395e-01,9.029262759637614322e-02,-3.567478325526878252e-03,6.890865514902230760e-02,1.102556498038384514e-01,4.616134367342107636e-02,5.522074338061112864e-02,4.922448758368586780e-02,2.551364211277998839e-01,8.631017230985357780e-02,9.505846507182078020e-02,2.983004955729238409e-03,5.215973483787847420e-02,4.312659254919079532e-02,3.370743716343631985e-02,-1.940193961181609639e-01,1.306408514974386759e-01,9.914013554131434480e-02,1.214619715543104467e-01,4.895549215099390030e-04,1.592899772353794374e-01,1.375457858410866485e-01,-2.111419818441797047e-01,2.589079298367287785e-01,7.749122227746696456e-02,-2.140020384909906703e-01,2.458749761955260002e-02,8.531982336773925868e-02,1.433140624681286390e-01,1.166566884365124179e-01,-2.340099000629583537e-01,-2.620812530204737478e-01,1.604045509940223158e-01,3.713915765638938632e-02,2.836595381846347963e-01,2.837471098901346300e-01,-8.894988233137812728e-02,-8.432571333312978423e-02,-1.066184526587318493e-01,2.763498961336445237e-01,5.099476773548828473e-02,1.098607632120527783e-01,2.677543245989573092e-02,2.730756912142973114e-01,8.892595457273093362e-02,-1.333069354993353939e-01,-1.146961547480414463e-02,1.716229305572524455e-01,-1.733964960678902392e-02,-1.066656953525092211e-01
