1.889724089141473495e-01,2.345009690720373519e-01,8.664299410018934389e-02,-1.644195000414375440e-01,1.700593880661505769e-02,1.159683271811852434e-01,-1.180158863779377232e-01,-1.705353341121206012e-01,8.171879918329955431e-04,1.589064744453448641e-02,5.343320151221715719e-02,1.739906019218138145e-01,-3.086415598853382569e-01,1.412254141531161036e-02,-2.908722264167861588e-02,2.227279679993197578e-03,2.367863797039225851e-02,1.450628922106221297e-01,7.904502553015761712e-02,-6.462945122002411100e-03,1.260312196554541110e-02,1.489978525568064725e-02,-1.880420120381549182e-02,1.869609823682189809e-01,-2.704313318507496899e-01,-1.982014916839515695e-01,2.259399860604968391e-01,8.112683395446379508e-02,8.918620062832044448e-02,1.637923554907851631e-01,-2.854385087791044273e-01,2.035244804354751635e-01,-1.649629419723394053e-01,-1.389802779720310799e-01,1.465468587391923760e-01,-1.634429176561646158e-01,7.508359796743518944e-02,2.018548576979750375e-01,-9.186640058366599138e-02,-8.330851392696583813e-02,9.503919151422735023e-02,1.267590229250544209e-01,4.832724426005957641e-02,-2.236392080043861919e-01,2.277172367500263361e-01,8.803407736287215124e-02,-3.333110317250720933e-01,-1.272491675982795611e-01,-1.499114828588270221e-01,-1.099830519597317507e-01
3.621127571437746107e-02,-1.011490993724135506e-01,1.732336680851019606e-01,1.567992211594167462e-01,1.050063216460635218e-02,-1.489487870189369345e-01,-8.669200908141354821e-05,5.752451207830423796e-02,1.643963002315375621e-01,-6.566110164656825676e-02,1.127438795262299120e-02,-1.409602902736815933e-01,-6.519275240180373576e-02,1.652279680290864028e-01,2.257372608745930320e-01,-4.878670797434440931e-02,-3.735488753836232328e-02,-1.075738750835922297e-01,-2.163178207410134946e-01,5.271629297102548711e-02,6.684850571888691084e-02,8.548172589979642633e-02,3.695619986385346046e-03,7.484178038515006126e-02,2.338853258996338030e-02,1.759930883339412833e-01,5.297306176690181473e-02,2.052497804256877556e-01,1.516548701124663667e-01,5.077260654632681502e-02,-1.756878232142304319e-01,7.315335176137485740e-02,4.536259433368024230e-02,2.713337755270290863e-01,1.049829521518398368e-01,-1.599859085487714550e-01,-1.121278646726015099e-01,1.363212670781352442e-01,-2.731019804059860168e-02,-1.701143368972986014e-01,6.940414016085091897e-02,6.981254462234860736e-02,-1.676433507118429284e-02,1.218481084138287596e-01,-1.474090309753878052e-02,2.637247149268984181e-01,-1.552113247740301294e-01,1.283995728890202359e-01,1.401466083200110513e-01,1.791619877088916624e-01
-1.771362433990089288e-02,-5.840621941138950807e-02,2.461686283243685602e-01,7.729654377563988099e-02,-8.275062484718578859e-02,1.177123226057765482e-01,2.244473627131283733e-01,9.424051272816280633e-02,-1.026690840291812484e-01,1.385116098471636525e-01,-2.174402625068092842e-01,1.098588367413568800e-01,1.383564079192058371e-01,-3.139114283957707835e-02,3.919160555865774248e-02,2.125284484208834340e-02,-7.577294918808638591e-02,-1.212830003926456818e-01,-3.941149414404310908e-02,-8.796580246274900150e-02,2.140894117843426814e-01,-1.916643285506958450e-01,2.544469744616733586e-01,-3.329213695867686007e-02,-1.090413122660752188e-01,-7.696799482820194938e-02,-1.472143776611814781e-01,-2.873918590244083360e-01,1.153982928070510783e-01,-2.172901307545105007e-02,-1.185747772388148769e-01,-1.846726672937038516e-01,-7.959604679382922821e-02,-1.769887429788195299e-01,1.836457599225584381e-01,-2.681741967234959612e-01,-1.355117559704872299e-01,-1.248781306954970111e-01,6.720023133872349286e-02,3.588917745706813461e-02,-2.047683862310455821e-02,-2.435629149930432572e-02,5.629585212190672816e-02,-1.124920529551724641e-01,6.840052255662575076e-02,-1.870668553830224790e-01,7.641073889343383274e-02,-7.173700156523418747e-02,1.595768237921584565e-01,-1.730078969883320772e-01
-6.413502613462218616e-02,-1.160935509710820934e-01,1.329670327218153703e-01,-1.995870361292104433e-01,1.250373802994418360e-01,6.550880789168761487e-02,8.004069830625468174e-02,-9.732042253522230069e-02,6.722330062848301535e-02,2.475894520359705475e-01,-9.776579107649373268e-02,3.580640927986859096e-02,-3.720530759102921858e-02,-1.556124796737597404e-01,-1.166482369992593859e-01,7.422513249969896199e-02,-6.418062717527494437e-03,-3.468952537386871815e-01,7.527691628530601420e-02,-4.491391346823190439e-02,1.297890412440956265e-01,-9.102361680395525123e-02,3.262487838258425477e-01,-1.341734059482606045e-01,1.083607470715624715e-01,-1.520929858333418261e-01,2.757088744966815566e-02,-1.622824286522402681e-01,1.774624125943591035e-01,-2.984530760836711771e-03,2.113922850549342647e-01,-1.375829618524638739e-02,-2.297190475871496440e-01,-1.192347962889087204e-01,-5.546106836313234589e-02,1.953735209930523575e-01,3.860042369930281603e-01,-1.614424738104778753e-02,4.497437578180468049e-02,1.767925664806928865e-01,-1.614053707618967048e-01,-4.463303390644000196e-02,9.469470718242950502e-02,4.994058378039405860e-02,-1.192500693523157636e-02,-1.382253339987334073e-01,1.473468769423831766e-02,1.008160745198611180e-01,-1.016000660744009326e-01,1.053265177263182188e-02
2.955339946737377543e-01,6.750559779517605052e-02,8.388033917320524002e-02,-1.465391923767360438e-01,-7.790558148504887759e-02,-4.489649640449833862e-02,-1.186068964530658798e-01,-1.709926266882365598e-01,-2.214340021299785743e-01,-2.939864859643196923e-02,1.177783562086922309e-01,8.722594380238669898e-02,9.564064843234174051e-02,1.289885604859445645e-01,-1.214559347459617522e-01,-9.662907167531095687e-02,-3.331684240835796479e-02,-1.260428640517775312e-01,3.530881353655992289e-02,-9.378439705853842956e-02,1.575367075410532558e-01,-1.241469557194441325e-01,7.955542196624679208e-02,2.374125724939334936e-01,-1.718588267661560198e-01,-7.796886681238510142e-02,-1.086340135340148338e-01,-1.499453614411860869e-01,3.686691852576633177e-02,7.075586499780392447e-02,-1.036346216323595637e-01,-7.247598794828909174e-02,3.428205737461972186e-02,4.440089549537814401e-02,-1.571718673724076532e-01,3.255002729458538191e-01,-3.301354972716920994e-02,1.246200811624498771e-02,-8.882237158083536310e-02,-3.658505942533753913e-02,-1.278857257210994358e-01,2.302677263659619333e-01,-2.612317630135335134e-01,-2.615578995874770843e-02,9.349570405240703597e-02,-2.258802046244812733e-01,6.519750283961153747e-02,1.861821209661728982e-01,4.191300093072344857e-02,1.062388517162108282e-06
-4.838137747060300073e-03,-3.981001569215893154e-02,8.204950937382338161e-02,-1.221211024265701078e-01,4.621834646092978782e-02,-4.787476717074139881e-02,-8.225389230309695932e-02,-1.635362045819616639e-01,9.539269559931556897e-02,-8.352987052074137275e-02,1.523843372556095699e-01,-3.966221180238210450e-03,-4.373084857661724799e-04,-1.552626475154225971e-01,-1.414377215091131568e-01,7.735723149586805347e-02,-1.360299403119929161e-02,8.307434205695091861e-03,9.206735431800271152e-02,7.380000451581829324e-02,-5.032228699202876548e-02,4.093280206944187039e-01,4.433626467034014751e-01,6.226967706042451506e-02,-2.035328181450980212e-01,-1.263755581356315605e-01,8.227035922260210465e-02,-8.154452792169704367e-02,-1.155444560611241719e-02,-2.823824621745875674e-01,6.168538154434580895e-02,1.708995920182978245e-01,-1.717383280413017077e-01,-4.857823948795064045e-02,-5.077318119012496495e-02,-3.514172787857065550e-01,-6.726707902009949891e-02,-8.049202339574014486e-02,-1.970787162631782719e-01,-1.236787065203910213e-01,3.491032438855189851e-02,4.827970204196214282e-02,4.594335125638945166e-02,-8.145194070789510410e-02,-1.166591159137458783e-01,2.056096466878508736e-02,-5.559869725757360381e-02,1.465714992644621406e-01,1.646581079550522297e-01,-6.683758929009159244e-02
-2.310099410892674787e-01,2.593098638199399855e-02,-9.459610873809271014e-02,1.162903669144646351e-01,9.900902329851456185e-02,-1.485786004505739999e-01,1.482421873542858481e-01,1.968977497178750480e-01,5.462030533078648942e-02,8.628768000592823562e-02,-7.367035065229453339e-02,-1.215036287343117666e-01,1.774678032814115403e-01,3.409797833398887923e-02,-1.296483106557411516e-02,-9.747469735917805786e-03,1.064565473468790519e-01,-3.049769454158252069e-02,-7.048834975802407976e-02,-4.309725403850485359e-02,-2.298057455349104480e-02,-6.879743838008507695e-02,1.248500410604857884e-02,-6.952254453728133610e-02,-6.433651249374092163e-02,2.809390675611498911e-01,1.026787492218083275e-03,2.415457221401197674e-01,-1.420951735541666761e-01,1.067472062726492615e-01,1.600607917517118256e-03,2.391449302014463651e-01,-6.578728411385929842e-02,2.534727479695888519e-01,-8.324712959343825991e-02,1.078684070892790012e-03,-1.634952406007972592e-01,-4.886270721838564465e-03,-2.924920381772926417e-02,-1.568908476390385998e-01,-2.610633360136916936e-01,1.267710855275590021e-01,7.002302783548558507e-02,-9.847713749355366253e-02,-1.510290090701472444e-02,-1.025593114022821106e-01,-1.952670516246423141e-02,3.536137616006469059e-02,4.993809513148428358e-02,-7.084882891030638841e-02
-2.967081953805098676e-02,7.298994977824789510e-02,-9.324284090308608552e-02,-7.856764073527432168e-02,1.157536750814180254e-02,6.996994821118507346e-02,-5.995554879684861227e-02,1.126464658303073102e-01,-9.908562307731611993e-03,-9.514016103413401593e-02,1.335235494245599897e-02,-2.060071169991742057e-01,-2.596353323341296648e-01,4.794539362805640137e-02,-2.512100558258636429e-01,-1.134124441369334102e-01,1.412333491164638188e-01,4.690862442371934032e-02,-1.202034672382208402e-01,-2.119966751948759807e-03,-2.027834785683821084e-01,-1.611058392289817787e-01,-2.373306281817059299e-02,8.307791228374797332e-02,-4.770074605146859721e-03,-1.192100957710756810e-02,-9.197257720807740233e-02,1.053847092302907622e-02,1.125739190533700529e-01,1.560935424221831513e-01,4.847548066865704081e-02,1.725032091135725310e-02,5.022900179344159943e-02,7.429715312975321284e-02,-6.813346822346824649e-02,-5.220030775791868055e-02,-9.382528801511261229e-02,-8.892566769263848814e-02,2.663005908616910555e-01,1.110069572488201067e-01,-9.683681784589817654e-02,5.984496311863408101e-03,4.348554006712804232e-02,-1.272204353213934706e-02,-1.362954534664937711e-01,2.045700424427019659e-01,-1.680686194294366276e-01,1.228018743792972794e-01,7.641979653171914258e-03,-1.150422859092351258e-01
-2.284013091742094145e-02,-2.617000970738563859e-01,3.888699369833374664e-02,1.030204526320299407e-01,-7.496193905469437924e-02,4.212347214474042312e-02,-3.533970174232408668e-01,-7.515067816837027459e-02,-1.891371467103603876e-01,1.308561349028156962e-01,2.748003447441814059e-02,-6.680402416938293134e-03,-2.676097911636486984e-02,-3.434960494633405859e-02,1.110246003908229723e-01,-1.473260945309375625e-01,1.318405016129242935e-01,9.893681032257299612e-02,1.457706754463605203e-01,-4.920567553370425173e-02,1.529452056301081053e-01,1.415325029262358980e-01,6.358271535163585730e-02,1.587977623282250672e-01,-6.240947695935185335e-02,-1.034467408740224158e-02,1.905793602159513156e-01,2.853020836307868513e-01,-2.328693240383726548e-01,1.325179536986192952e-01,-1.779244596443536885e-01,2.973970934028357174e-02,-8.314134698508815480e-02,2.908882310146416669e-02,-4.217731427998376581e-02,5.573040200223095680e-02,9.188777535624212400e-02,-4.923666762775159855e-02,9.454914219465909708e-02,-4.066933512103441950e-02,9.684809636428737267e-02,1.665171972915462650e-01,2.334655644274852282e-02,3.296710519103169396e-02,-2.549433972899406986e-01,-1.091617983027398792e-01,-8.805693779528024623e-02,-2.130648696163921565e-02,-1.979931354282146172e-01,-1.839985294122416792e-01
-1.090457041552032186e-02,2.939093116378502582e-02,1.394691656921218104e-01,2.026223570106246985e-01,7.470703344533800860e-02,-5.200515461143201401e-02,9.782410206967150079e-02,-1.129032798872631194e-01,3.023839297498630632e-02,2.531408235876446144e-01,2.083948240042306776e-01,-4.276375369470242216e-02,1.372301511294972409e-01,-5.485975115032795668e-02,-8.698912621871265904e-02,-2.275946731864450789e-01,7.592773501736842234e-02,4.326656062504588562e-02,1.392284791159441870e-01,1.139746031121450925e-01,-4.235857183292394273e-02,1.220610002233990243e-01,2.659754940361604980e-01,3.254506706918046666e-01,1.092417475150572054e-01,4.079665136025527328e-02,5.496540229611821676e-02,1.179308003704172304e-02,-8.139773208753071920e-02,2.230626892332461808e-01,1.078346991236363989e-01,2.071776195590941880e-02,2.103813749105949149e-01,1.187559641327533694e-01,-1.776645685714108303e-01,1.748871315558820916e-01,-5.790232434596858518e-02,-1.863342387973041525e-01,4.099230967724988572e-02,-4.386846634576660464e-02,-1.052843537728494483e-01,2.239474056543528657e-01,8.445991047640769717e-03,-7.385587233281143416e-03,-3.554839980536091126e-02,-5.557609449641830873e-02,2.669741101084788584e-02,-4.541658370535444494e-02,4.579708868465854898e-01,-1.491111475612559301e-01
